key,construction_cost,profit,employment,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_nitroglycerin_building_coal_mine+pm_steam_donkey_building_coal_mine+pm_road_carts),400,1950.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,102,0,0,0,0,-5,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_nitroglycerin_building_coal_mine+pm_steam_donkey_building_coal_mine+pm_rail_transport_mine),400,1800.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,102,0,0,0,0,-5,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_dynamite_building_coal_mine+pm_no_steam_automation+pm_road_carts),400,2150.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,115,0,0,0,0,-5,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_dynamite_building_coal_mine+pm_no_steam_automation+pm_rail_transport_mine),400,2000.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,115,0,0,0,0,-5,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_dynamite_building_coal_mine+pm_steam_donkey_building_coal_mine+pm_road_carts),400,2000.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,112,0,0,0,0,-5,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_coal_mine(pm_diesel_pump_building_coal_mine+pm_dynamite_building_coal_mine+pm_steam_donkey_building_coal_mine+pm_rail_transport_mine),400,1850.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,112,0,0,0,0,-5,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_road_carts),400,600.0,5000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_rail_transport_mine),400,450.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_road_carts),400,420.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,20,0,0,0,0,-1.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_rail_transport_mine),400,270.0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,20,0,0,0,0,-1.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,830.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,680.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,650.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,32,0,0,0,0,-1.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,500.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,32,0,0,0,0,-1.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,900.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,750.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,720.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,40,0,0,0,0,-1.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_picks_and_shovels_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,570.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,40,0,0,0,0,-1.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_road_carts),400,900.0,5000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-10,40,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_rail_transport_mine),400,750.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-10,40,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_road_carts),400,720.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-14,40,0,0,0,0,-1.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_rail_transport_mine),400,570.0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-14,40,0,0,0,0,-1.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,1130.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-10,52,0,0,0,0,0.0,0,0,0.0,-10,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,980.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-10,52,0,0,0,0,0.0,0,0,0.0,-10,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,950.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-14,52,0,0,0,0,-1.0,0,0,0.0,-10,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,800.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-14,52,0,0,0,0,-1.0,0,0,0.0,-10,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,1200.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-10,60,0,0,0,0,0.0,0,0,0.0,-10,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,1050.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-10,60,0,0,0,0,0.0,0,0,0.0,-10,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,1020.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-14,60,0,0,0,0,-1.0,0,0,0.0,-10,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_atmospheric_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,870.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-14,60,0,0,0,0,-1.0,0,0,0.0,-10,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_road_carts),400,1350.0,5000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,60,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_rail_transport_mine),400,1200.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-15,60,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_road_carts),400,1170.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-19,60,0,0,0,0,-1.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_rail_transport_mine),400,1020.0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-19,60,0,0,0,0,-1.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,1580.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,72,0,0,0,0,0.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,1430.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-15,72,0,0,0,0,0.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,1400.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-19,72,0,0,0,0,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,1250.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-19,72,0,0,0,0,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,1650.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-15,80,0,0,0,0,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,1500.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-15,80,0,0,0,0,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,1470.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-19,80,0,0,0,0,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_condensing_engine_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,1320.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-19,80,0,0,0,0,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_road_carts),400,2000.0,5000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,70,0,0,0,-5,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_no_explosives+pm_no_steam_automation+pm_rail_transport_mine),400,1850.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,70,0,0,0,-5,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_road_carts),400,1820.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,70,0,0,0,-5,-1.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_no_explosives+pm_steam_donkey_mine+pm_rail_transport_mine),400,1670.0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,70,0,0,0,-5,-1.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,2230.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,82,0,0,0,-5,0.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,2080.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,82,0,0,0,-5,0.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,2050.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,82,0,0,0,-5,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_nitroglycerin_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,1900.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,82,0,0,0,-5,-1.0,0,0,0.0,-15,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_road_carts),400,2300.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,90,0,0,0,-5,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_no_steam_automation+pm_rail_transport_mine),400,2150.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,90,0,0,0,-5,0.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_road_carts),400,2120.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,90,0,0,0,-5,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_iron_mine(pm_diesel_pump_building_iron_mine+pm_dynamite_building_iron_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,1970.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,90,0,0,0,-5,-1.0,0,0,0.0,-15,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_no_explosives+pm_no_steam_automation+pm_road_carts),400,600.0,5000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_no_explosives+pm_no_steam_automation+pm_rail_transport_mine),400,450.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_no_explosives+pm_steam_donkey_mine+pm_road_carts),400,420.0,4000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,0,20,0,0,0,-1.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_no_explosives+pm_steam_donkey_mine+pm_rail_transport_mine),400,270.0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,0,20,0,0,0,-1.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_nitroglycerin_building_lead_mine+pm_no_steam_automation+pm_road_carts),400,830.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_nitroglycerin_building_lead_mine+pm_no_steam_automation+pm_rail_transport_mine),400,680.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_nitroglycerin_building_lead_mine+pm_steam_donkey_mine+pm_road_carts),400,650.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,0,32,0,0,0,-1.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_nitroglycerin_building_lead_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,500.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,0,32,0,0,0,-1.0,0,0,0.0,-5,-5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_dynamite_building_lead_mine+pm_no_steam_automation+pm_road_carts),400,900.0,5250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_dynamite_building_lead_mine+pm_no_steam_automation+pm_rail_transport_mine),400,750.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_dynamite_building_lead_mine+pm_steam_donkey_mine+pm_road_carts),400,720.0,4250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-4,0,40,0,0,0,-1.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_lead_mine(pm_picks_and_shovels_building_lead_mine+pm_dynamite_building_lead_mine+pm_steam_donkey_mine+pm_rail_transport_mine),400,570.0,3250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,-4,0,40,0,0,0,-1.0,0,0,0.0,-5,-10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
